source_path,serviceName,seq,title,startDate,endDate,place,realmName,area,sigungu,thumbnail,gpsX,gpsY
period2,공연,370529,"예술의전당 교향악축제, 수원시립교향악단 (04.02)",20260402,20260402,예술의전당 [서울] 콘서트홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/aa5dbfff371c42a9a3bf05448a32f68a.gif,127.01421162103271,37.48023893523679
period2,공연,373124,Cotton Project IV: 세기를 잇는 선율의 대화,20260402,20260402,반포심산아트홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032421171242224.gif,126.990515657787,37.4988531475655
period2,공연,370542,"통영국제음악제, 박수예 바이올린 리사이틀",20260402,20260402,통영국제음악당 콘서트홀,음악/콘서트,경남,통영시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421244175154.jpg,128.44002723125428,34.82599040345367
period2,공연,370550,"아름다운 목요일 금호솔로이스츠, 금호솔로이스츠: Ⅱ. 동유럽, 사랑과 열정으로",20260402,20260402,금호아트홀 연세,음악/콘서트,서울,서대문구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421253230830.jpeg,126.93655693472036,37.56319834462038
period2,공연,370942,제96회 바로크와 현대가곡 연구회 정기연주회,20260402,20260402,세종문화회관 세종체임버홀,음악/콘서트,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030621172861128.jpg,126.97584322994113,37.57271617146049
period2,공연,370575,"통영국제음악제, 일 자르디노 아르모니코 with 안나 프로하스카",20260402,20260402,통영국제음악당 콘서트홀,음악/콘서트,경남,통영시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421244209948.gif,128.44002723125428,34.82599040345367
period2,공연,372519,제12회 사단법인 샹떼자듀합창단 정기연주회: 수난절 음악회,20260402,20260402,영산아트홀,음악/콘서트,서울,영등포구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603192117669529.gif,126.92493268973102,37.52948290693276
period2,공연,373083,제182회 강남심포니오케스트라 강남마티네콘서트: 피아니스트 김정원과 함께하는 아침의 음악정원 Ⅱ,20260402,20260402,광림아트센터 장천홀,음악/콘서트,서울,강남구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032421224670758.jpg,127.02529492471325,37.52396289289387
period2,공연,370516,"M 초이스, 이자람 판소리 갈라: 작창 2007/2015",20260402,20260402,마포아트센터 아트홀맥,음악/콘서트,서울,마포구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/cd2b307ba66845a5a917ca276270a07d.gif,126.94553370030141,37.54990185343695
period2,공연,370397,양정윤 바이올린 독주회,20260402,20260402,예술의전당 [서울] IBK기업은행챔버홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030321171578857.gif,127.01421162103271,37.48023893523679
period2,공연,370456,"[인천] 살롱콘서트 휴, 주혜린",20260402,20260402,인천문화예술회관 복합문화공간,음악/콘서트,인천,남동구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030321181809762.jpg,126.70013114193553,37.44784643535896
period2,공연,373500,[천안] 지역 아티스트와 함께하는 K-클래식 콘서트2: 아미앙상블,20260402,20260402,천안예술의전당 소공연장,음악/콘서트,충남,천안시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032621203292951.gif,127.2254122710195,36.75606837695557
period2,공연,371883,강정은 피아노 독주회,20260402,20260402,예술의전당 [서울] 리사이틀홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031321171969890.gif,127.01421162103271,37.48023893523679
period2,공연,371894,"반도네온 제작가와 연주자가 들려주는 이야기: 반도네온, 바람에 담긴 사랑의 이야기",20260402,20260402,크레디아 클래식 클럽,음악/콘서트,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031321172581464.gif,126.97067,37.5795854
period2,공연,372043,서공철류 가야금산조 전바탕: 전지영의 농음,20260402,20260402,국립국악원 풍류사랑방,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603162117748727.png,127.00885231238765,37.47792836940147
period2,공연,372093,"제222회 포항시립교향악단 정기연주회: 벨칸토, 아름다운 노래",20260402,20260402,포항문화예술회관 대공연장,음악/콘서트,경북,포항시,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603162117913570.png,129.3660189838725,36.00960684016948
period2,공연,372096,[수원] 제193회 수원시립합창단 정기연주회,20260402,20260402,수원SK아트리움 대공연장,음악/콘서트,경기,수원시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031621173370393.jpg,126.98662143537662,37.30977690189622
period2,공연,372722,해설과 함께하는 첼리스트 배유미의 무반주 음악 Ⅲ,20260402,20260402,예술의전당 [서울] 인춘아트홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603212117663397.gif,127.01421162103271,37.48023893523679
period2,공연,372759,"[광주] 광주시립창극단 대전연정국악단 교류공연: 가락, 네 빛으로 물들다",20260402,20260402,광주예술의전당 소극장,음악/콘서트,광주,북구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032121172605829.jpg,126.88143572402265,35.17820701521892
period2,공연,370752,제134회 경주시립극단 정기공연: 하얀앵두,20260402,20260404,경주예술의전당 소공연장(원화홀),연극,경북,경주시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030521191342957.jpg,129.2061643824664,35.86258808813555
period2,공연,370911,"제35회 대한민국 신춘문예 페스티벌, 포말",20260402,20260405,아르코예술극장 소극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030621171038194.jpg,127.00300012687865,37.58120371920143
period2,공연,370912,"제35회 대한민국 신춘문예 페스티벌, 베드 아일랜드",20260402,20260405,아르코예술극장 소극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030621171145588.jpg,127.00300012687865,37.58120371920143
period2,공연,370936,"제35회 대한민국 신춘문예 페스티벌, 꿈에서 아빠 죽이기",20260402,20260405,아르코예술극장 소극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030621172435754.jpg,127.00300012687865,37.58120371920143
period2,공연,370941,"제35회 대한민국 신춘문예 페스티벌, 강릉96",20260402,20260405,아르코예술극장 소극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030621172789813.jpg,127.00300012687865,37.58120371920143
period2,공연,373432,기억의 홀씨,20260402,20260405,소극장 플랫폼74,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032621171109800.gif,127.0042907662394,37.5815302895526
period2,공연,371358,"제3회 서울 국제 모노드라마 페스티벌, 그레타 오토 (Greta Oto)",20260402,20260405,삼일로창고극장,연극,서울,중구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031021171875379.gif,126.98797687067466,37.56347156233088
period2,공연,373526,내 이름은 박철수 입니다,20260402,20260412,동숭무대소극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603272117727381.gif,127.000511756,37.5864876314
period2,공연,372814,"제12회 무죽페스티벌, 캥거루",20260402,20260412,극장 동국,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032321174634736.gif,127.00004245652906,37.58455545294494
period2,공연,370348,[광주] 모든 날 모든 순간,20260402,20260510,기분좋은극장 [상무지구],연극,광주,서구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421201718798.gif,126.84887368331412,35.15490672565782
period2,공연,370924,[부산] 할래?! 말래,20260402,20260712,BNK부산은행 조은극장 2관,연극,부산,중구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030621171888896.gif,129.0323193330811,35.09834125605269
period2,전시,374368,동아시아 서예전 - 소통과 조화,20260402,20260412,예술의전당 [서울] 서예박물관,전시,서울,서초구,http://www.culture.go.kr/upload/rdf/26/04/rdf_202604032118475894.jpg,127.01421162103271,37.48023893523679
period2,공연,371891,봄날은 간다,20260403,20260423,극장 봄 (봄소극장) 극장 봄,연극,서울,성북구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031321172387496.png,127.00735942616062,37.58754652016606
period2,공연,372930,가족사진: 그날의 기억,20260403,20260426,광복극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032321173204115.gif,126.997156,37.583886
period2,공연,370559,[대학로] 불편한 편의점1,20260403,20260430,아티스탄홀,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421183049948.gif,127.002101274,37.5830962756
period2,공연,370507,"리미니 프로토콜, 리모트 서울",20260403,20260503,GS아트센터,연극,서울,강남구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421232625904.gif,127.0373364,37.5019949
period2,교육/체험,371992,2026년 가곡클래스 수강생 모집 (ICA한국예술문화원),20260403,20261225,,교육/체험,대전,유성구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/c716e3f1cf8a431fa8a37adc90bbc71d.jpg,,
period2,행사/축제,373646,2026년 김제 꽃빛드리축제,20260403,20260405,김제시민문화체육공원 일원,행사/축제,전북특별자치도,김제시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/58c48a95b30b49a0b48faaa0958b4669.jpg,,
period2,행사/축제,372420,2026 경주 대릉원돌담길 축제,20260403,20260405,경주 대릉원돌담길,행사/축제,경북,경주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/dea4dc21d9a24df791f274a1d326624c.jpg,,
period2,행사/축제,372298,2026 보은 벚꽃길 축제,20260403,20260412,보은군 이음센터 및 보청천 벚꽃길 일원,행사/축제,충북,보은군,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/45b88b0e007043cbb613219fbb980d0e.jpg,,
period2,행사/축제,373660,제22회 삼척 맹방 유채꽃 축제,20260403,20260419,삼척시 근덕면 상맹방리 일원,행사/축제,강원,삼척시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/d897cd4dac7b427289a3e02e9af74950.jpg,,
period2,공연,368352,Missing(미씽),20260403,20260404,아르코예술극장 대극장,무용/발레,서울,종로구,http://www.culture.go.kr/upload/ucms/myRlyPerfInfo/2026/202603/41fa0bbca8be428597f3ba2db45de3bf.jpg,127.00300012687865,37.58120371920143
period2,전시,374436,서윤정 개인전_형태의 변주,20260403,20260412,예술의전당(한가람미술관),전시,서울,서초구,http://www.culture.go.kr/upload/rdf/26/04/rdf_2026040421283497581.jpg,127.01423709582056,37.48043039660904
period2,전시,373313,《마음을 닮은 자연》,20260403,20260422,슈페리어갤러리,전시,서울,강남구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/860c2fc3b9f74eb6ac8af13d68cb768e.jpg,127.062000046367,37.5080952698916
period2,공연,370561,[창원] 이은결: META,20260403,20260405,성산아트홀 대극장,기타,경남,창원시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421205813490.gif,128.6836738028174,35.23006724264102
period2,공연,367733,2026 국립정동극장 예술단 &lt;광대&gt;,20260403,20260530,국립정동극장,기타,서울,중구,http://www.culture.go.kr/upload/ucms/rlyPerfInfo/2026/202602/aa2ba09a2ba24dfe8e0968d8637eceb8.jpg,126.97279499396676,37.56587019504471
period2,공연,370549,"[대전] 그렇게 우린,",20260403,20260403,대전시립연정국악원 작은마당,뮤지컬/오페라,대전,서구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421203175307.gif,127.38918599920346,36.36637194278354
period2,공연,371237,"[부산] 봄을 알리는 콘서트, 이지훈 &amp; 홍지민",20260403,20260403,해운대문화회관 해운홀,뮤지컬/오페라,부산,해운대구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030921173620777.jpg,129.1739620958528,35.17116247361034
period2,공연,370526,[공주] 알라딘과 요술램프,20260403,20260404,공주문예회관 대공연장,뮤지컬/오페라,충남,공주시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421194876767.gif,127.11157213244141,36.46008522388127
period2,공연,370556,[당진] 꼬마박사 장영실,20260403,20260404,당진문예의전당 소공연장,뮤지컬/오페라,충남,당진시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/5a8fbc2463b5495ea77b5b36d06223b9.gif,126.63810194020971,36.89013348914039
period2,공연,370512,2026 부천문화재단 기획공연 뮤지컬 &lt;더 픽션&gt;,20260403,20260404,복사골문화센터 아트홀,뮤지컬/오페라,경기,부천시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421202953016.gif,126.75397492910754,37.49446281347554
period2,공연,370715,[군포] 난쟁이들,20260403,20260404,군포문화예술회관 철쭉홀,뮤지컬/오페라,경기,군포시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030521172587955.gif,126.92716375039257,37.36681526187572
period2,공연,372180,"[부산] 부산시립극단, 신데렐라: 너의 뜻대로",20260403,20260425,부산문화회관 사랑채극장(소극장),뮤지컬/오페라,부산,남구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031721171247489.jpg,129.09367345493982,35.12734836321663
period2,공연,371151,[부산] 오싹한 알바,20260403,20260430,초콜릿팩토리,뮤지컬/오페라,부산,남구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030921174477500.gif,129.09898519046448,35.13664426298871
period2,공연,372050,[광주 북구] 광주북구문화센터 특별기획 #1. 한웅원밴들 X 유태평양 : 그루브 in 판소리,20260403,20260403,광주북구문화센터,기타,광주,북구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031621173058995.jpg,126.87384699866018,35.20133711840381
period2,공연,372750,[장흥] 소통왕 말자할매 더 재즈 SHOW,20260403,20260403,장흥문화예술회관 대공연장,기타,전남,장흥군,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032121172175715.png,126.89826598353572,34.67664627664119
period2,공연,373262,"[춘천] 월간구독 프로젝트, 김흥남의 드로잉 매직",20260403,20260404,아트팩토리 봄,기타,강원,춘천시,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603252117836221.png,127.7197070888261,37.81796396636062
period2,공연,370511,"[광주] 국립무용단, 몽유도원무",20260403,20260404,국립아시아문화전당 극장2,무용/발레,광주,동구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603042118329926.jpg,126.92005723156174,35.14704938925195
period2,공연,368154,안애순 컴퍼니 &lt;춤이 말하다: 문소리Ｘ리아킴&gt;,20260403,20260404,강동아트센터 소극장 드림,무용/발레,서울,강동구,http://www.culture.go.kr/upload/ucms/myRlyPerfInfo/2026/202602/b11b3dbeace1459484f9c5e6087e79dc.jpg,127.15722870997396,37.55133242125606
period2,공연,367154,머스탱과 개꿈,20260403,20260405,예술의전당 CJ 토월극장,무용/발레,서울,서초구,http://www.culture.go.kr/upload/ucms/rlyPerfInfo/2026/202602/0d351cf304dd4edd98272ba523aa4fba.jpg,127.01421162103271,37.48023893523679
period2,공연,373915,강동문화재단 x 널 위한 문화예술 &lt;그것의 미래: 동시대 먹그림展&gt;,20260403,20260501,강동아트센터,전시,서울,강동구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/c7af2458adba43b5ba9c8ca90256122c.png,127.15722870997396,37.55133242125606
period2,전시,374289,안소현 개인전 ㅣ 무구한 숨결,20260403,20260502,표갤러리,전시,서울,종로구,http://www.culture.go.kr/upload/rdf/26/04/show_202604022129077520.jpg,126.970829642595,37.5778944965139
period2,전시,374290,안소현 개인전 ㅣ 무구한 숨결,20260403,20260502,표갤러리,전시,서울,종로구,http://www.culture.go.kr/upload/rdf/26/04/show_202604022129095945.jpg,126.970829642595,37.5778944965139
period2,전시,374163,The Blade of the Forest Within,20260403,20260506,가나아트,전시,서울,종로구,http://www.culture.go.kr/upload/rdf/26/04/show_2026040121182522758.jpg,126.975182153045,37.6122447138613
period2,공연,370523,제335회 부천필하모닉오케스트라 정기연주회: Romeo &amp; Juliet,20260403,20260403,부천아트센터 콘서트홀,음악/콘서트,경기,부천시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421252247363.gif,126.7663898771949,37.50215556316868
period2,공연,370528,"[제천] 국립합창단, 클래식 세레나데",20260403,20260403,제천예술의전당,음악/콘서트,충북,제천시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421182115966.gif,128.2083233,37.1356797
period2,공연,370927,아비람 라이케르트 피아노 독주회,20260403,20260403,금호아트홀 연세,음악/콘서트,서울,서대문구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030621172049060.gif,126.93655693472036,37.56319834462038
period2,공연,370539,[안동] 제네바 쳄버 앙상블 내한공연,20260403,20260403,안동문화예술의전당 웅부홀,음악/콘서트,경북,안동시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421212839834.jpg,128.72573398332295,36.55943875426595
period2,공연,370554,"통영국제음악제, 주빈 캉가: 더 사이보그 피아니스트 Ⅰ",20260403,20260403,통영국제음악당 블랙박스,음악/콘서트,경남,통영시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421244695854.gif,128.44002723125428,34.82599040345367
period2,공연,370555,피아니스트 남희정의 슈베르트 소나타 리사이틀,20260403,20260403,예술의전당 [서울] 리사이틀홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421173497154.gif,127.01421162103271,37.48023893523679
period2,공연,370558,"예술의전당 교향악축제, 부산시립교향악단 (04.03)",20260403,20260403,예술의전당 [서울] 콘서트홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/30684159f71646e7818def03a90ffb27.gif,127.01421162103271,37.48023893523679
period2,공연,370567,"김준희 피아노 독주회: 봄밤, 베토벤",20260403,20260403,세종문화회관 세종체임버홀,음악/콘서트,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603042119843706.gif,126.97584322994113,37.57271617146049
period2,공연,370568,"[진해] 체리블라썸 뮤직페스티벌, 트롯데이",20260403,20260403,진해공설운동장,음악/콘서트,경남,창원시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421172337492.jpg,128.6554547,35.1483603
period2,공연,370573,[부산] 백건우 피아노 리사이틀,20260403,20260403,부산시민회관 대극장,음악/콘서트,부산,동구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421254172992.jpg,129.06521975849566,35.1388399670171
period2,공연,370352,"[대구] DSAC 아트 셀렉션, 마사야 카메이 피아노 리사이틀",20260403,20260403,달서아트센터 청룡홀,음악/콘서트,대구,달서구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603042119030430.jpg,128.523164488676,35.8435555902912
period2,공연,370353,"통영국제음악제, 루카스 &amp; 아르투르 유센 듀오 리사이틀",20260403,20260403,통영국제음악당 콘서트홀,음악/콘서트,경남,통영시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421243857944.gif,128.44002723125428,34.82599040345367
period2,공연,370357,"통영국제음악제, 통영페스티벌오케스트라 Ⅱ",20260403,20260403,통영국제음악당 콘서트홀,음악/콘서트,경남,통영시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421244391405.gif,128.44002723125428,34.82599040345367
period2,공연,370519,제27회 앙상블오푸스 정기연주회: 오중주의 서랍,20260403,20260403,예술의전당 [서울] IBK기업은행챔버홀,음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603042120503936.jpg,127.01421162103271,37.48023893523679
period2,공연,373471,"제1291회 서초금요음악회, 봄을 두드리는 밤",20260403,20260403,서초문화예술회관(구. 서초구민회관) 아트홀(대강당),음악/콘서트,서울,서초구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032621175278667.jpg,127.0359537840288,37.48182009545239
period2,공연,374014,"제6회 샘이맑은소리, 이예서의 가야금: 봄을 지나다",20260403,20260403,선릉아트홀,음악/콘서트,서울,강남구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603312117801608.jpg,127.04845068827429,37.50479131192665
period2,공연,374060,"[원주] 세상의 모든 플레이리스트, 박종해",20260403,20260403,플레이리스트,음악/콘서트,강원,원주시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026033121205017225.gif,127.880927,37.381811
period2,공연,372074,[춘천] 춘천시립예술단 정기회원 음악회,20260403,20260403,춘천문화예술회관,음악/콘서트,강원,춘천시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031621171018744.jpg,127.72933075306028,37.87260954508419
period2,공연,372191,[부산] La Romantica: 테너 류정필의 월드뮤직 세계로 가다,20260403,20260403,을숙도문화회관 대공연장,음악/콘서트,부산,사하구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031721171805036.jpg,128.94462966118377,35.11018647451584
period2,공연,371229,"제43회 대구연극제 참가작, 판(場) 생과사의 이야기",20260403,20260403,웃는얼굴아트센터,연극,대구,달서구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030921173253210.jpg,128.52284439999994,35.84337790000001
period2,공연,372571,"제44회 부산연극제, 개막 축하공연 &lt;품&gt;",20260403,20260404,(재)영화의전당 하늘연극장,연극,부산,해운대구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031921171932558.jpg,129.12707514925847,35.17103101300356
period2,공연,370531,[화성] 노인의 꿈,20260403,20260404,반석아트홀(동탄복합문화센터),연극,경기,화성시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421174284102.gif,127.07501379097002,37.20084703390894
period2,공연,370509,"[거제] 대학로 명품 연극시리즈, 뷰티풀 라이프",20260403,20260404,거제문화예술회관 소극장,연극,경남,거제시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421205300672.jpg,128.7233546712226,34.86717110970375
period2,공연,370515,[강릉] 친정엄마와 2박 3일,20260403,20260404,강릉아트센터,연극,강원,강릉시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421215441076.jpg,128.89539740770556,37.7716434754304
period2,공연,373764,[하남] 봄봄,20260403,20260404,한홀 소극장,연극,경기,하남시,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603302117768637.jpg,127.21099467951626,37.53539102308262
period2,공연,368163,NT Live &lt;햄릿&gt;,20260403,20260404,국립극장 달오름극장,연극,서울,중구,http://www.culture.go.kr/upload/ucms/rlyPerfInfo/2026/202602/bfa0544d22c34e30af118c5596c36c9d.jpg,126.99959259023464,37.55281562904977
period2,공연,371893,"2026 대한민국연극제 서울대회 참가작, NO EXIT (강남지부)",20260403,20260404,강남씨어터,연극,서울,강남구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031321172437449.jpg,127.03326325882536,37.49537204130205
period2,공연,371476,[당진] 더 드레서,20260403,20260404,당진문예의전당 대공연장,연극,충남,당진시,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603112117825262.jpg,126.63810194020971,36.89013348914039
period2,공연,371061,수원시립공연단 제29회 정기공연 연극 &lt;십번기&gt;,20260403,20260405,정조테마공연장,연극,경기,수원시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/cdd95f41f49645ea8c93da5236f67c7c.jpg,127.0162158,37.2810212
period2,공연,372081,[대학로] Noir _ L&rsquo;historirde S,20260403,20260405,연극실험실 혜화동1번지,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603162117676324.png,127.00135298112083,37.58638220861113
period2,공연,372389,굿모닝 시티 라이브,20260403,20260405,열린극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031821172396267.gif,127.00046984646458,37.583634186407
period2,공연,370724,"제2회 심야연극제, #11 지하에서 지상까지",20260403,20260408,나인진홀,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030521173132396.jpg,127.00425673467811,37.58034097904146
period2,공연,368354,"돔박아시, 고이래",20260403,20260412,대학로예술극장 소극장,연극,서울,종로구,http://www.culture.go.kr/upload/ucms/myRlyPerfInfo/2026/202603/f2d132eb1d17484e96915491322037a1.jpg,127.00320394373458,37.58201235563938
period2,공연,373805,[대학로] 아루또 10주년 기념 공연 EDITION6 vol.3: 소나무 사진관,20260403,20260412,아루또소극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026033021172450002.gif,127.0024228,37.5829340906
period2,공연,371195,[서울 용산] 로미오와 줄리엣 The Clown,20260403,20260419,더 줌 아트센터,연극,서울,용산구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030921171434728.gif,127.00730345449847,37.53611988642138
period2,공연,370517,[대학로] 블루 초코 블루스,20260403,20260419,씨어터 쿰,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030421185723531.gif,126.99952448772014,37.58442255549755
period2,행사/축제,372892,2026 양양 남대천 벚꽃축제,20260404,20260405,양양 송이조각공원,행사/축제,강원,양양군,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/039bd74812ef4ea3be07e07515471150.jpg,,
period2,행사/축제,373645,2026 영암왕인문화축제,20260404,20260412,왕인박사 유적지,행사/축제,전남,영암군,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/e79d6509f9094d4da1f7e3d4bd7136de.jpg,,
period2,교육/체험,373664,&lt;러닝 조제 완료! 런약사 정보라의 달리기 처방전&gt; 강연,20260404,20260404,,교육/체험,충북,,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/9581ab03e6fa4357ab564f7547c403cd.jpg,,
period2,교육/체험,372149,[영등포아트스퀘어] 영등포 생태 환경 융합 예술교육 - 우리동네 초록집,20260404,20260412,,교육/체험,서울,영등포구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/5a4c330e87b8413dbd67af6e9017c047.png,,
period2,교육/체험,373663,산책도서관 &lt;산책프렌즈&gt; 4월 책읽기 &amp; 책놀이 프로그램,20260404,20260425,,교육/체험,충북,,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/da20b5f267be41d9ae7ced4e21f96d29.jpg,,
period2,교육/체험,373191,감각 우주 번역소,20260404,20260509,,교육/체험,울산,동구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/cad88ce00f15478385d903c817fdd9c1.png,,
period2,교육/체험,372891,박일광 전시연계 프로그램 &lt;인사이드 애니멀&gt;,20260404,20260725,,교육/체험,전남,,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/fd8855976d154c92a0e1ee26313eae68.png,,
period2,공연,370802,[강릉] 번개맨 시즌2: 번개맨! VS 번개맨?,20260404,20260404,강릉원주대학교 해람문화관 해람홀,뮤지컬/오페라,강원,강릉시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030521225561168.jpg,128.8714966424974,37.77094910740009
period2,공연,371518,[서울 노원] 라푼젤,20260404,20260404,노원구민의전당(구. 노원구민회관),뮤지컬/오페라,서울,노원구,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026031121172226621.gif,127.06630318641558,37.63904891078789
period2,공연,372742,[함안] 전국노래자랑 THE STAGE (더 스테이지),20260404,20260404,함안문화예술회관  대공연장,뮤지컬/오페라,경남,함안군,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026032121171710190.jpg,128.4012157787649,35.28346164659951
period2,공연,371217,[평택] 어쩌면 해피엔딩,20260404,20260405,평택아트센터,뮤지컬/오페라,경기,평택시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030921172634828.jpg,127.033968,37.039462
period2,공연,371222,[구미] 프린세스 스쿨,20260404,20260405,구미시문화예술회관 소공연장,뮤지컬/오페라,경북,구미시,http://www.culture.go.kr/upload/rdf/26/03/rdf_2026030921172836966.jpg,128.34895127389916,36.1184392904038
period2,공연,370807,[용인] 백설공주,20260404,20260405,용인문화예술원 마루홀,뮤지컬/오페라,경기,용인시,http://www.culture.go.kr/upload/rdf/26/03/rdf_202603052123993293.gif,127.17921130572333,37.24061109275685
